plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,date,geometry,index_right,cluster,latitude,longitude
tan20250507t115042c00s4001-B,40.32058613454404,-3.586221053808097,2025-05-07T11:50:42+00:00,Solid Waste (6A),CH4,mfa,"[-3.6318215564330036, 40.30381142887969, -3.5752117511529167, 40.346700048536874]",tan,production,2025-06-06 12:20:41.556086+00:00,2025-06-06 12:20:41.553954+00:00,v3,3.16.0,37.02590410329495,maximum_sensitivity,26.783864735829248,1590.043427965547,622.7670837945478,1.4537037037037035,0.5444885343699688,339.08987146124787,39.29893913910923,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-B/tan20250507t115042c00s4001-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-B/tan20250507t115042c00s4001-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-B/tan20250507t115042c00s4001-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-B/tan20250507t115042c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-B/tan20250507t115042c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (450195 4463505.000000001),91,91,40.33884783338711,-3.615719018581074
tan20250203t113104c00s4001-A,40.32104850994713,-3.587135786827133,2025-02-03T11:31:04+00:00,Solid Waste (6A),CH4,mfa,"[-3.6189535110517275, 40.29569665889536, -3.574382069597642, 40.32968349864285]",tan,first_light,2025-03-05 12:19:12.134096+00:00,2025-03-25 22:33:37.094893+00:00,v3,3.17.0,39.07528517415311,standard_sensitivity,29.60380232204152,1396.9780777189465,222.12819893760627,2.564814814814815,0.2734226492635814,14.012255601362446,7.124928625209092,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-A/tan20250203t113104c00s4001-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-A/tan20250203t113104c00s4001-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-A/tan20250203t113104c00s4001-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-A/tan20250203t113104c00s4001-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-A/tan20250203t113104c00s4001-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (450117.6246864135 4463556.837373823),91,91,40.33884783338711,-3.615719018581074
tan20241019t112033c00s4001-B,40.32208532370282,-3.587047306130586,2024-10-19T11:20:33+00:00,Solid Waste (6A),CH4,mfa,"[-3.6007352801406842, 40.31548876496558, -3.5603979364804115, 40.345969044694776]",tan,first_light,2024-11-15 20:27:50.708754+00:00,2025-03-25 23:07:22.383974+00:00,v3,3.17.0,39.33998059088199,standard_sensitivity,5.45010221968106,1444.132464853012,615.8299745213034,1.6759259259259258,0.6835566231589536,233.14582162369183,29.93804717750253,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-B/tan20241019t112033c00s4001-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-B/tan20241019t112033c00s4001-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-B/tan20241019t112033c00s4001-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-B/tan20241019t112033c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-B/tan20241019t112033c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (450125.90496552206 4463671.871122548),91,91,40.33884783338711,-3.615719018581074
emi20231007t105036p07002-D,40.3209669849569,-3.589134211039636,2023-10-07T10:50:36+00:00,Solid Waste (6A),CH4,mfa,"[-3.6269763703212954, 40.29406980075169, -3.5571609449821984, 40.34729950446868]",emi,production,2025-05-30 12:59:59.097380+00:00,2025-05-30 12:59:59.158128+00:00,v3,3.6.3,,,,,,0.9537037037037038,0.1888525745775105,29.65892224927831,12.291869856129749,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-D/emi20231007t105036p07002-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-D/emi20231007t105036p07002-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-D/emi20231007t105036p07002-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-D/emi20231007t105036p07002-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-D/emi20231007t105036p07002-D_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (449947.7796899888 4463548.916083147),91,91,40.33884783338711,-3.615719018581074
tan20251229t121224c12s4001-B,40.26218924189905,-3.6311816228464697,2025-12-29T12:12:24+00:00,Solid Waste (6A),CH4,mfa,"[-3.6551572996887174, 40.23208080849463, -3.5971946527219094, 40.276047389839]",tan,production,2026-01-28 12:19:08.214058+00:00,2026-01-28 12:19:08.212526+00:00,v3b,3.46.0,34.3416307497411,maximum_sensitivity,13.804815928832245,370.1832857477415,186.31409190021893,0.6296296296296297,0.2628716586403405,84.63864136393494,45.03069731386877,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-B/tan20251229t121224c12s4001-B_l3a-vis-ch4-mfa-v3b_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-B/tan20251229t121224c12s4001-B_l3a-vis-ch4-mfa-v3b_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-B/tan20251229t121224c12s4001-B_l3a-ime-ch4-mfa-v3b_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-B/tan20251229t121224c12s4001-B_l3a-vis-ch4-mfa-v3b_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-B/tan20251229t121224c12s4001-B_l3a-vis-ch4-mfa-v3b_rgb.png,,POINT (446328.97349558014 4457049.383490027),90,90,40.275965763498746,-3.615719018581074
tan20251229t121224c12s4001-F,40.26980230537174,-3.6178803841577576,2025-12-29T12:12:24+00:00,Solid Waste (6A),CH4,mfa,"[-3.6593976821276364, 40.224023441885706, -3.589774449117036, 40.27689205217833]",tan,production,2026-01-28 12:19:08.443165+00:00,2026-01-28 12:19:08.441801+00:00,v3b,3.46.0,34.3416307497411,maximum_sensitivity,13.804815928832245,,,0.6296296296296297,0.2628716586403405,84.63864136393494,45.03069731386877,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-F/tan20251229t121224c12s4001-F_l3a-vis-ch4-mfa-v3b_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-F/tan20251229t121224c12s4001-F_l3a-vis-ch4-mfa-v3b_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-F/tan20251229t121224c12s4001-F_l3a-ime-ch4-mfa-v3b_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-F/tan20251229t121224c12s4001-F_l3a-vis-ch4-mfa-v3b_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-F/tan20251229t121224c12s4001-F_l3a-vis-ch4-mfa-v3b_rgb.png,,POINT (447465.9102011456 4457886.438108278),90,90,40.275965763498746,-3.615719018581074
tan20251229t121224c12s4001-G,40.26773189420052,-3.620779274862201,2025-12-29T12:12:24+00:00,Solid Waste (6A),CH4,mfa,"[-3.661870772564575, 40.22133130266558, -3.5883603455747326, 40.27743735233244]",tan,production,2026-01-28 12:19:08.568285+00:00,2026-01-28 12:19:08.566972+00:00,v3b,3.46.0,34.3416307497411,maximum_sensitivity,13.804815928832245,,,0.6296296296296297,0.2628716586403405,84.63864136393494,45.03069731386877,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-G/tan20251229t121224c12s4001-G_l3a-vis-ch4-mfa-v3b_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-G/tan20251229t121224c12s4001-G_l3a-vis-ch4-mfa-v3b_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-G/tan20251229t121224c12s4001-G_l3a-ime-ch4-mfa-v3b_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-G/tan20251229t121224c12s4001-G_l3a-vis-ch4-mfa-v3b_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-G/tan20251229t121224c12s4001-G_l3a-vis-ch4-mfa-v3b_rgb.png,,POINT (447217.8265341154 4457658.351962735),90,90,40.275965763498746,-3.615719018581074
tan20251229t121224c12s4001-H,40.257770919859325,-3.6325595372449584,2025-12-29T12:12:24+00:00,Solid Waste (6A),CH4,mfa,"[-3.6551547840332486, 40.23448720109219, -3.60107832012077, 40.275756988310164]",tan,production,2026-01-28 12:19:08.657022+00:00,2026-01-28 12:19:08.655682+00:00,v3b,3.46.0,34.3416307497411,maximum_sensitivity,13.804815928832245,,,0.6296296296296297,0.2628716586403405,84.63864136393494,45.03069731386877,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-H/tan20251229t121224c12s4001-H_l3a-vis-ch4-mfa-v3b_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-H/tan20251229t121224c12s4001-H_l3a-vis-ch4-mfa-v3b_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-H/tan20251229t121224c12s4001-H_l3a-ime-ch4-mfa-v3b_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-H/tan20251229t121224c12s4001-H_l3a-vis-ch4-mfa-v3b_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/12/29/tan20251229t121224c12s4001-H/tan20251229t121224c12s4001-H_l3a-vis-ch4-mfa-v3b_rgb.png,,POINT (446208.30583967065 4456559.801025892),90,90,40.275965763498746,-3.615719018581074
tan20251103t120232c40s4001-A,40.26482668953767,-3.627973422943739,2025-11-03T12:02:32+00:00,Solid Waste (6A),CH4,mfa,"[-3.651680302941364, 40.24339608472061, -3.6021933598388727, 40.28115927226722]",tan,production,2025-12-03 12:19:10.683540+00:00,2025-12-19 21:46:31.005740+00:00,v3,3.39.1,33.70506506438745,maximum_sensitivity,13.224272236459838,,,0.5370370370370371,0.1141558148697958,280.13148829598833,56.04545869583605,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/11/03/tan20251103t120232c40s4001-A/tan20251103t120232c40s4001-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/11/03/tan20251103t120232c40s4001-A/tan20251103t120232c40s4001-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/11/03/tan20251103t120232c40s4001-A/tan20251103t120232c40s4001-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/11/03/tan20251103t120232c40s4001-A/tan20251103t120232c40s4001-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/11/03/tan20251103t120232c40s4001-A/tan20251103t120232c40s4001-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446603.8507575886 4457340.193276628),90,90,40.275965763498746,-3.615719018581074
tan20251103t120232c40s4001-D,40.26400381757395,-3.632336674523288,2025-11-03T12:02:32+00:00,Solid Waste (6A),CH4,mfa,"[-3.651680302941364, 40.24339608472061, -3.6021933598388727, 40.28115927226722]",tan,production,2025-12-03 12:19:10.541126+00:00,2025-12-19 21:46:50.935676+00:00,v3b,3.43.2,33.70506506438745,maximum_sensitivity,13.224272236459838,980.3464888224628,236.35971117699864,0.5370370370370371,0.1141558148697958,280.13148829598833,56.04545869583605,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/11/03/tan20251103t120232c40s4001-D/tan20251103t120232c40s4001-D_l3a-vis-ch4-mfa-v3b_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/11/03/tan20251103t120232c40s4001-D/tan20251103t120232c40s4001-D_l3a-vis-ch4-mfa-v3b_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3b/2025/11/03/tan20251103t120232c40s4001-D/tan20251103t120232c40s4001-D_l3a-ime-ch4-mfa-v3b_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/11/03/tan20251103t120232c40s4001-D/tan20251103t120232c40s4001-D_l3a-vis-ch4-mfa-v3b_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3b/2025/11/03/tan20251103t120232c40s4001-D/tan20251103t120232c40s4001-D_l3a-vis-ch4-mfa-v3b_rgb.png,,POINT (446232.19244325196 4457251.49480732),90,90,40.275965763498746,-3.615719018581074
tan20250915t115602c09s4001-B,40.26587139079976,-3.626870972662658,2025-09-15T11:56:02+00:00,Solid Waste (6A),CH4,mfa,"[-3.6991678552165044, 40.23046040084228, -3.605138221868763, 40.30220953467223]",tan,production,2025-10-15 12:19:10.140642+00:00,2025-10-15 12:19:10.139081+00:00,v3,3.30.3,34.26871842572477,maximum_sensitivity,11.211027376958558,317.5795745352904,98.66537194064124,0.7592592592592592,0.1249142366965929,109.25562215140488,77.9504821325111,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-B/tan20250915t115602c09s4001-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-B/tan20250915t115602c09s4001-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-B/tan20250915t115602c09s4001-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-B/tan20250915t115602c09s4001-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-B/tan20250915t115602c09s4001-B_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446698.4119983987 4457455.487896035),90,90,40.275965763498746,-3.615719018581074
tan20250915t115602c09s4001-C,40.26240961953684,-3.6331774879782017,2025-09-15T11:56:02+00:00,Solid Waste (6A),CH4,mfa,"[-3.6991678552165044, 40.23046040084228, -3.605138221868763, 40.30220953467223]",tan,production,2025-10-15 12:19:10.353875+00:00,2025-10-15 12:19:10.352218+00:00,v3,3.30.3,34.26871842572477,maximum_sensitivity,11.211027376958558,479.099810422535,108.85215231351572,0.7592592592592592,0.1249142366965929,109.25562215140488,77.9504821325111,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-C/tan20250915t115602c09s4001-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-C/tan20250915t115602c09s4001-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-C/tan20250915t115602c09s4001-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-C/tan20250915t115602c09s4001-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-C/tan20250915t115602c09s4001-C_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446159.43341707153 4457075.054877155),90,90,40.275965763498746,-3.615719018581074
tan20250915t115602c09s4001-D,40.26815927672038,-3.623098572095728,2025-09-15T11:56:02+00:00,Solid Waste (6A),CH4,mfa,"[-3.6991678552165044, 40.23046040084228, -3.605138221868763, 40.30220953467223]",tan,production,2025-10-15 12:19:09.974710+00:00,2025-10-15 12:19:09.972592+00:00,v3,3.30.3,34.26871842572477,maximum_sensitivity,11.211027376958558,258.2099253601498,68.4514861375035,0.7592592592592592,0.1249142366965929,109.25562215140488,77.9504821325111,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-D/tan20250915t115602c09s4001-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-D/tan20250915t115602c09s4001-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-D/tan20250915t115602c09s4001-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-D/tan20250915t115602c09s4001-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/09/15/tan20250915t115602c09s4001-D/tan20250915t115602c09s4001-D_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (447020.9589082423 4457707.173561112),90,90,40.275965763498746,-3.615719018581074
tan20250728t114901c21s4001-A,40.26250407253199,-3.6322896929274497,2025-07-28T11:49:01+00:00,Solid Waste (6A),CH4,mfa,"[-3.675620385503356, 40.22098569996917, -3.6031727065337122, 40.27628123212897]",tan,production,2025-08-27 12:19:00.072602+00:00,2025-08-27 12:19:00.070831+00:00,v3,3.26.0,34.562459388993304,maximum_sensitivity,12.89297034687448,1321.5386015057902,234.5181895077736,2.8703703703703702,0.1249142366965928,36.999695220113786,2.1604388616365844,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-A/tan20250728t114901c21s4001-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-A/tan20250728t114901c21s4001-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-A/tan20250728t114901c21s4001-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-A/tan20250728t114901c21s4001-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-A/tan20250728t114901c21s4001-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446235 4457085),90,90,40.275965763498746,-3.615719018581074
tan20250728t114901c21s4001-D,40.26443426990743,-3.6252513625062623,2025-07-28T11:49:01+00:00,Solid Waste (6A),CH4,mfa,"[-3.675620385503356, 40.22098569996917, -3.6031727065337122, 40.27628123212897]",tan,production,2025-08-27 12:19:01.117723+00:00,2025-08-27 12:19:01.115961+00:00,v3,3.26.0,34.562459388993304,maximum_sensitivity,12.89297034687448,,,2.8703703703703702,0.1249142366965928,36.999695220113786,2.1604388616365844,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-D/tan20250728t114901c21s4001-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-D/tan20250728t114901c21s4001-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-D/tan20250728t114901c21s4001-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-D/tan20250728t114901c21s4001-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-D/tan20250728t114901c21s4001-D_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446835 4457294.999999999),90,90,40.275965763498746,-3.615719018581074
tan20250728t114901c21s4001-E,40.25870102928268,-3.635782141531703,2025-07-28T11:49:01+00:00,Solid Waste (6A),CH4,mfa,"[-3.67456252053986, 40.221256157504456, -3.6024665388802086, 40.27628314679426]",tan,production,2025-08-27 12:19:00.906776+00:00,2025-08-27 12:19:00.905087+00:00,v3,3.26.0,34.562459388993304,maximum_sensitivity,12.89297034687448,,,2.8703703703703702,0.1249142366965928,36.999695220113786,2.1604388616365844,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-E/tan20250728t114901c21s4001-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-E/tan20250728t114901c21s4001-E_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-E/tan20250728t114901c21s4001-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-E/tan20250728t114901c21s4001-E_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/28/tan20250728t114901c21s4001-E/tan20250728t114901c21s4001-E_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (445934.99999999994 4456665),90,90,40.275965763498746,-3.615719018581074
